NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
Block,*,field_358_bl,*,*,*,stepSound,"Sound of stepping on the block"
Block,*,field_360_bk,*,*,*,maxZ,"maximum Z for the block bounds (local coordinates)"
Block,*,field_362_bj,*,*,*,maxY,"maximum Y for the block bounds (local coordinates)"
Block,*,field_364_bi,*,*,*,maxX,"maximum X for the block bounds (local coordinates)"
Block,*,field_366_bh,*,*,*,minZ,"minimum Z for the block bounds (local coordinates)"
Block,*,field_368_bg,*,*,*,minY,"minimum Y for the block bounds (local coordinates)"
Block,*,field_370_bf,*,*,*,minX,"minimum X for the block bounds (local coordinates)"
Block,*,field_372_be,*,*,*,blockResistance,"Indicates the blocks resistance to explosions."
Block,*,field_374_bd,*,*,*,blockHardness,"Indicates how many hits it takes to break a block."
Block,*,field_376_bc,*,*,*,blockID,"ID of the block."
Block,*,field_378_bb,*,*,*,blockIndexInTexture,"The index of the texture to be displayed for this block. May vary based on graphics settings. Mostly seems to come from terrain.png, and the index is 0-based (grass is 0)."
Block,*,field_382_N,*,*,*,glass,""
Block,*,field_383_M,*,*,*,sponge,""
Block,*,field_384_L,*,*,*,leaves,""
Block,*,field_385_K,*,*,*,wood,""
Block,*,field_386_J,*,*,*,oreCoal,""
Block,*,field_387_az,*,*,*,workbench,""
Block,*,field_388_I,*,*,*,oreIron,""
Block,*,field_389_ay,*,*,*,blockDiamond,""
Block,*,field_390_H,*,*,*,oreGold,""
Block,*,field_391_ax,*,*,*,oreDiamond,""
Block,*,field_392_G,*,*,*,gravel,""
Block,*,field_393_F,*,*,*,sand,""
Block,*,field_394_aw,*,*,*,redstoneWire,""
Block,*,field_395_E,*,*,*,lavaStill,"Stationary lava source block"
Block,*,field_396_av,*,*,*,crate,""
Block,*,field_397_D,*,*,*,lavaMoving,"Flowing lava block"
Block,*,field_399_C,*,*,*,waterStill,"Stationary water source block"
Block,*,field_400_at,*,*,*,mobSpawner,""
RenderBiped,*,field_4013_a,*,*,*,modelBipedMain,""
Item,*,field_4014_g,*,*,*,flintAndSteel,""
Item,*,field_4015_b,*,*,*,itemRand,"The RNG used by the Item subclasses."
Item,*,field_4016_av,*,*,*,bucketWater,""
Item,*,field_4017_ap,*,*,*,porkCooked,""
Item,*,field_4018_aZ,*,*,*,iconIndex,"Icon index in the icons table."
Item,*,field_4019_aV,*,*,*,recordCat,""
Block,*,field_401_B,*,*,*,waterMoving,"Flowing water block"
Item,*,field_4020_aT,*,*,*,fishCooked,""
Item,*,field_4021_aS,*,*,*,fishRaw,""
Item,*,field_4022_aR,*,*,*,lightStoneDust,""
Item,*,field_4023_aQ,*,*,*,pocketSundial,""
Item,*,field_4024_aP,*,*,*,fishingRod,""
Item,*,field_4025_aO,*,*,*,compass,""
Item,*,field_4026_aM,*,*,*,minecartPowered,""
Item,*,field_4027_aL,*,*,*,minecartCrate,""
Item,*,field_4028_aJ,*,*,*,book,""
Item,*,field_4029_aI,*,*,*,paper,""
Block,*,field_402_as,*,*,*,fire,""
Item,*,field_4030_aF,*,*,*,brick,""
Item,*,field_4031_aC,*,*,*,boat,""
Block,*,field_403_A,*,*,*,bedrock,""
Block,*,field_4045_bg,*,*,*,pumpkinLantern,"The Jack-O-Lantern"
Block,*,field_4047_bf,*,*,*,portal,"The purple teleport blocks inside the obsidian circle"
Block,*,field_4049_be,*,*,*,lightStone,""
Block,*,field_404_ar,*,*,*,torchWood,""
Block,*,field_4051_bd,*,*,*,slowSand,""
Block,*,field_4053_bc,*,*,*,bloodStone,""
Block,*,field_4055_bb,*,*,*,pumpkin,"A pumpkin"
Block,*,field_4057_ba,*,*,*,fence,""
Block,*,field_4059_au,*,*,*,stairCompactPlanks,""
Block,*,field_405_aq,*,*,*,obsidian,""
Block,*,field_4063_aU,*,*,*,ice,""
Block,*,field_4064_aS,*,*,*,button,""
Block,*,field_4065_aN,*,*,*,pressurePlatePlanks,""
Block,*,field_4066_aL,*,*,*,pressurePlateStone,""
Block,*,field_4067_aK,*,*,*,lever,""
Block,*,field_4068_aJ,*,*,*,signWall,""
Block,*,field_4069_aI,*,*,*,stairCompactCobblestone,""
Block,*,field_406_ap,*,*,*,cobblestoneMossy,""
BlockPumpkin,*,field_4072_a,*,*,*,blockType,"Boolean used to seperate different states of blocks"
Packet1Login,*,field_4073_e,*,*,*,dimension,"(not required for the client)"
Packet1Login,*,field_4074_d,*,*,*,mapSeed,"(not required for the client)"
Block,*,field_407_ao,*,*,*,bookShelf,""
EntityDiggingFX,*,field_4082_a,*,*,*,field_4082_a,""
EntityPortalFX,*,field_4083_a,*,*,*,field_4083_a,""
EntityPortalFX,*,field_4084_r,*,*,*,field_4084_r,""
EntityPortalFX,*,field_4085_q,*,*,*,field_4085_q,""
EntityPortalFX,*,field_4086_p,*,*,*,field_4086_p,""
EntityFish,*,field_4088_k,*,*,*,field_4088_k,""
EntityFish,*,field_4089_j,*,*,*,field_4089_j,""
Block,*,field_408_an,*,*,*,tnt,""
EntityFish,*,field_4090_i,*,*,*,field_4090_i,""
EntityFish,*,field_4091_h,*,*,*,field_4091_h,""
EntityFish,*,field_4092_g,*,*,*,field_4092_g,""
EntityFish,*,field_4093_f,*,*,*,tileZ,"The tile this entity is on, Z position"
EntityFish,*,field_4094_e,*,*,*,tileY,"The tile this entity is on, Y position"
EntityFish,*,field_4095_d,*,*,*,tileX,"The tile this entity is on, X position"
EntityFish,*,field_4096_c,*,*,*,field_4096_c,""
EntityFish,*,field_4097_b,*,*,*,angler,""
EntityFish,*,field_4098_a,*,*,*,field_4098_a,""
Block,*,field_409_am,*,*,*,brick,""
Block,*,field_410_al,*,*,*,stairSingle,""
EntityPigZombie,*,field_4116_b,*,*,*,randomSoundDelay,"A random delay until this PigZombie next makes a sound."
EntityPigZombie,*,field_4117_a,*,*,*,angerLevel,"Above zero if this PigZombie is Angry."
EntityPigZombie,*,field_4118_c,*,*,*,defaultHeldItem,"The ItemStack that any PigZombie holds (a gold sword, in fact)."
EntitySkeleton,*,field_4119_a,*,*,*,defaultHeldItem,"The ItemStack that any Skeleton holds (a bow)."
Block,*,field_411_ak,*,*,*,stairDouble,""
EntityLiving,*,field_4120_b,*,*,*,currentTarget,"This entities' current target"
EntityLiving,*,field_4121_a,*,*,*,livingSoundTime,"Number of ticks since this EntityLiving last produced its sound"
EntityGhast,*,field_4122_h,*,*,*,aggroCooldown,"Cooldown time between target loss and new target aquirement."
EntityGhast,*,field_4123_g,*,*,*,targetedEntity,""
EntityGhast,*,field_4124_f,*,*,*,attackCounter,""
EntityGhast,*,field_4125_e,*,*,*,prevAttackCounter,""
EntityGhast,*,field_4126_d,*,*,*,waypointZ,""
EntityLiving,*,field_4127_c,*,*,*,numTicksToChaseTarget,"How long to keep a specific target entity"
EntityPlayer,*,field_4128_n,*,*,*,fishEntity,""
EntityPlayer,*,field_4129_m,*,*,*,dimension,"Which dimension the player is in (-1 = the Nether, 0 = normal world)"
Block,*,field_412_aj,*,*,*,blockSteel,""
EntityPlayerSP,*,field_4133_d,*,*,*,prevTimeInPortal,""
EntityPlayerSP,*,field_4134_c,*,*,*,timeInPortal,"How long has this player be in a portal. Once it reaches 1 the portal teleport takes place. Increments by 0.0125 each tick within a portal."
Block,*,field_413_ai,*,*,*,blockGold,""
Block,*,field_414_ah,*,*,*,mushroomRed,"Was mushroomFlyAgaric"
WorldGenLiquids,*,field_4157_a,*,*,*,liquidBlockId,"The ID of the liquid block used in this liquid generator."
WorldGenHellLava,*,field_4158_a,*,*,*,field_4158_a,""
ChunkProviderHell,*,field_4159_s,*,*,*,field_4159_s,""
Block,*,field_415_ag,*,*,*,mushroomBrown,"Was mushroomKingBolete"
ChunkProviderHell,*,field_4160_r,*,*,*,field_4160_r,""
ChunkProviderHell,*,field_4161_q,*,*,*,field_4161_q,""
ChunkProviderHell,*,field_4162_p,*,*,*,field_4162_p,""
ChunkProviderHell,*,field_4163_o,*,*,*,field_4163_o,""
ChunkProviderHell,*,field_4164_n,*,*,*,worldObj,"Is the world that the nether is getting generated."
ChunkProviderHell,*,field_4165_m,*,*,*,field_4165_m,""
ChunkProviderHell,*,field_4166_l,*,*,*,field_4166_l,""
ChunkProviderHell,*,field_4167_k,*,*,*,field_4167_k,""
ChunkProviderHell,*,field_4168_j,*,*,*,field_4168_j,""
ChunkProviderHell,*,field_4169_i,*,*,*,field_4169_i,""
Block,*,field_416_af,*,*,*,plantRed,"Was rose"
ChunkProviderHell,*,field_4170_h,*,*,*,hellRNG,""
ChunkProviderHell,*,field_4171_g,*,*,*,field_4171_g,""
ChunkProviderHell,*,field_4172_f,*,*,*,field_4172_f,""
ChunkProviderHell,*,field_4173_e,*,*,*,field_4173_e,""
ChunkProviderHell,*,field_4174_d,*,*,*,field_4174_d,""
ChunkProviderHell,*,field_4175_c,*,*,*,field_4175_c,""
ChunkProviderHell,*,field_4176_b,*,*,*,field_4176_b,""
ChunkProviderHell,*,field_4177_a,*,*,*,field_4177_a,""
ChunkProviderGenerate,*,field_4178_w,*,*,*,generatedTemperatures,"List of temperatures generated for this chunk, used for snowfall calculation."
ChunkProviderGenerate,*,field_4179_v,*,*,*,biomesForGeneration,"The biomes that are used to generate the chunk"
Block,*,field_417_ae,*,*,*,plantYellow,"Was dandelion"
ChunkProviderGenerate,*,field_4180_q,*,*,*,field_4180_q,""
ChunkProviderGenerate,*,field_4181_h,*,*,*,field_4181_h,""
ChunkProviderGenerate,*,field_4182_g,*,*,*,field_4182_g,""
ChunkProviderGenerate,*,field_4183_f,*,*,*,field_4183_f,""
ChunkProviderGenerate,*,field_4184_e,*,*,*,field_4184_e,""
ChunkProviderGenerate,*,field_4185_d,*,*,*,field_4185_d,""
GuiEditSign,*,field_4189_i,*,*,*,updateCounter,"Counts the number of screen updates."
WorldChunkManager,*,field_4192_g,*,*,*,field_4192_g,""
WorldChunkManager,*,field_4193_f,*,*,*,field_4193_f,""
WorldChunkManager,*,field_4194_e,*,*,*,field_4194_e,""
WorldChunkManager,*,field_4195_d,*,*,*,field_4195_d,""
WorldChunkManager,*,field_4196_c,*,*,*,field_4196_c,""
WorldChunkManager,*,field_4197_b,*,*,*,humidity,"How humid the area thats has been loaded"
WorldChunkManager,*,field_4198_a,*,*,*,temperature,"Temperature that has been loaded into the WorldChunkManager"
WorldChunkManagerHell,*,field_4199_g,*,*,*,field_4199_g,""
Block,*,field_419_ac,*,*,*,cloth,""
WorldChunkManagerHell,*,field_4200_f,*,*,*,field_4200_f,""
WorldChunkManagerHell,*,field_4201_e,*,*,*,field_4201_e,""
World,*,field_4204_J,*,*,*,field_4204_J,""
World,*,field_4209_q,*,*,*,worldProvider,"The WorldProvider instance that World uses."
World,*,field_4214_a,*,*,*,scheduledUpdatesAreImmediate,"boolean; if true updates scheduled by scheduleBlockUpdate happen immediately"
WorldProvider,*,field_4215_b,*,*,*,worldChunkMgr,"World chunk manager being used to generate chunks"
WorldProvider,*,field_4216_a,*,*,*,worldObj,"world object being used"
WorldProvider,*,field_4217_f,*,*,*,colorsSunriseSunset,"Array for sunrise/sunset colors (RGBA)"
WorldProvider,*,field_4218_e,*,*,*,worldType,"0 for normal world -1 for hell"
WorldProvider,*,field_4219_d,*,*,*,lightBrightnessTable,"Light to brightness conversion table"
WorldProvider,*,field_4220_c,*,*,*,field_4220_c,""
TextureWatchFX,*,field_4221_k,*,*,*,field_4221_k,""
TextureWatchFX,*,field_4222_j,*,*,*,field_4222_j,""
TextureWatchFX,*,field_4223_i,*,*,*,field_4223_i,""
TextureWatchFX,*,field_4224_h,*,*,*,field_4224_h,""
TextureWatchFX,*,field_4225_g,*,*,*,field_4225_g,""
TexturePortalFX,*,field_4226_h,*,*,*,field_4226_h,""
TexturePortalFX,*,field_4227_g,*,*,*,field_4227_g,""
TextureCompassFX,*,field_4228_j,*,*,*,field_4228_j,""
TextureCompassFX,*,field_4229_i,*,*,*,field_4229_i,""
Block,*,field_422_aZ,*,*,*,jukebox,""
TextureCompassFX,*,field_4230_h,*,*,*,field_4230_h,""
TextureCompassFX,*,field_4231_g,*,*,*,mc,"A reference to the Minecraft object."
Teleporter,*,field_4232_a,*,*,*,field_4232_a,""
NoiseGeneratorOctaves2,*,field_4233_b,*,*,*,field_4233_b,""
NoiseGeneratorOctaves2,*,field_4234_a,*,*,*,field_4234_a,""
RenderManager,*,field_4236_f,*,*,*,itemRenderer,""
MobSpawnerBase,*,field_4237_t,*,*,*,biomeLookupTable,""
Block,*,field_423_aY,*,*,*,reed,""
MobSpawnerBase,*,field_4241_p,*,*,*,fillerBlock,"The block to fill spots in when not on the top"
MobSpawnerBase,*,field_4242_o,*,*,*,topBlock,"The block expected to be on the top of this biome"
MobSpawnerBase,*,field_4245_l,*,*,*,hell,""
MobSpawnerBase,*,field_4246_k,*,*,*,tundra,""
MobSpawnerBase,*,field_4247_j,*,*,*,iceDesert,""
MobSpawnerBase,*,field_4248_i,*,*,*,plains,""
MobSpawnerBase,*,field_4249_h,*,*,*,desert,""
Block,*,field_424_aX,*,*,*,blockClay,""
MobSpawnerBase,*,field_4250_g,*,*,*,taiga,""
MobSpawnerBase,*,field_4251_f,*,*,*,shrubland,""
MobSpawnerBase,*,field_4252_e,*,*,*,savanna,""
MobSpawnerBase,*,field_4253_d,*,*,*,forest,""
MobSpawnerBase,*,field_4254_c,*,*,*,seasonalForest,""
MobSpawnerBase,*,field_4255_b,*,*,*,swampland,""
MobSpawnerBase,*,field_4256_a,*,*,*,rainforest,""
ModelGhast,*,field_4257_b,*,*,*,tentacles,""
ModelGhast,*,field_4258_a,*,*,*,body,""
Material,*,field_4259_y,*,*,*,canBurn,"Bool defining if the block can burn or not."
Block,*,field_425_aW,*,*,*,cactus,""
Material,*,field_4260_x,*,*,*,portal,""
Material,*,field_4261_w,*,*,*,pumpkin,"pumpkin"
Material,*,field_4262_q,*,*,*,field_4262_q,""
Material,*,field_4263_o,*,*,*,glass,""
Material,*,field_4264_k,*,*,*,cloth,""
Material,*,field_4265_h,*,*,*,leaves,""
EntityRenderer,*,field_4268_g,*,*,*,fogColorBlue,"blue component of the fog color"
EntityRenderer,*,field_4269_f,*,*,*,fogColorGreen,"green component of the fog color"
Block,*,field_426_aV,*,*,*,blockSnow,""
EntityRenderer,*,field_4270_e,*,*,*,fogColorRed,"red component of the fog color"
RenderSorter,*,field_4274_a,*,*,*,field_4274_a,""
EnumCreatureType,*,field_4277_d,*,*,*,maxNumberOfCreature,""
EnumCreatureType,*,field_4278_c,*,*,*,creatureClass,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
RenderEngine,*,field_4280_j,*,*,*,blurTexture,"Flag set when a texture should use blurry resizing"
RenderEngine,*,field_4281_i,*,*,*,clampTexture,"Flag set when a texture should not be repeated"
ScreenShotHelper,*,field_4286_b,*,*,*,buffer,""
ScreenShotHelper,*,field_4287_a,*,*,*,dateFormat,""
ScreenShotHelper,*,field_4288_d,*,*,*,imageData,""
ScreenShotHelper,*,field_4289_c,*,*,*,pixelData,""
Block,*,field_428_aT,*,*,*,snow,""
NoiseGenerator2,*,field_4291_b,*,*,*,field_4291_b,""
NoiseGenerator2,*,field_4292_a,*,*,*,field_4292_a,""
NoiseGenerator2,*,field_4293_g,*,*,*,field_4293_g,""
NoiseGenerator2,*,field_4294_f,*,*,*,field_4294_f,""
NoiseGenerator2,*,field_4295_e,*,*,*,field_4295_e,""
NoiseGenerator2,*,field_4296_d,*,*,*,field_4296_d,""
NoiseGenerator2,*,field_4297_c,*,*,*,field_4297_c,""
Block,*,field_430_aR,*,*,*,torchRedstoneActive,""
Block,*,field_431_aQ,*,*,*,torchRedstoneIdle,""
Block,*,field_432_aP,*,*,*,oreRedstoneGlowing,""
Block,*,field_433_aO,*,*,*,oreRedstone,""
Block,*,field_435_aM,*,*,*,doorSteel,""
Block,*,field_440_aH,*,*,*,minecartTrack,""
Block,*,field_441_aG,*,*,*,ladder,""
Block,*,field_442_aF,*,*,*,doorWood,""
Block,*,field_443_aE,*,*,*,signPost,""
Block,*,field_444_aD,*,*,*,stoneOvenActive,""
Block,*,field_445_aC,*,*,*,stoneOvenIdle,""
Block,*,field_446_aB,*,*,*,tilledField,""
Block,*,field_447_aA,*,*,*,crops,""
BlockFire,*,field_448_b,*,*,*,abilityToCatchFire,"This is an array indexed by block ID the larger the number in the array the more likely a block type will catch fires"
BlockFire,*,field_449_a,*,*,*,chanceToEncourageFire,"The chance this block will encourage nearby blocks to catch on fire"
BlockRedstoneTorch,*,field_450_b,*,*,*,torchUpdates,"An array of when redstone torches became active.  Used for redstone torches to burn out."
BlockRedstoneTorch,*,field_451_a,*,*,*,torchActive,"Whether the redstone torch is currently active or not."
BlockStairs,*,field_452_a,*,*,*,modelBlock,"The block that is used as model for the stair."
BlockRedstoneWire,*,field_453_a,*,*,*,wiresProvidePower,"When false, power transmission methods do not look at other redstone wires.  Used internally during updateCurrentStrength."
BlockSign,*,field_454_b,*,*,*,isFreestanding,"Whether this is a freestanding sign or a wall-mounted sign"
BlockSign,*,field_455_a,*,*,*,signEntityClass,""
BlockFurnace,*,field_456_a,*,*,*,isActive,"True if this is an active furnace, false if idle"
BlockChest,*,field_457_a,*,*,*,random,""
BlockFlowing,*,field_459_b,*,*,*,field_459_b,""
BlockFlowing,*,field_460_a,*,*,*,field_460_a,""
BlockFlowing,*,field_461_c,*,*,*,field_461_c,""
BlockLeaves,*,field_463_b,*,*,*,baseIndexInPNG,"The base index in terrain.png corresponding to the fancy version of the leaf texture. This is stored so we can switch the displayed version between fancy and fast graphics (fast is this index + 1)."
BlockSand,*,field_466_a,*,*,*,fallInstantly,"Do blocks fall instantly to where they stop or do they fall over time"
BlockPressurePlate,*,field_467_a,*,*,*,triggerMobType,"The mob type that can trigger this pressure plate."
BlockRedstoneOre,*,field_468_a,*,*,*,field_468_a,""
Block,*,field_469_a,*,*,*,blockName,""
Packet,*,field_470_b,*,*,*,packetClassToIdMap,"Maps packet class to packet id"
Packet,*,field_471_a,*,*,*,packetIdToClassMap,"Maps packet id to packet class"
Packet,*,field_472_j,*,*,*,isChunkDataPacket,"Only true for Packet51MapChunk, Packet52MultiBlockChange, Packet53BlockChange and Packet59ComplexEntity. Used to separate them into a different send queue."
Packet52MultiBlockChange,*,field_478_b,*,*,*,zPosition,"Chunk Z position."
Packet52MultiBlockChange,*,field_479_a,*,*,*,xPosition,"Chunk X position."
Packet52MultiBlockChange,*,field_480_f,*,*,*,size,"The size of the arrays."
Packet52MultiBlockChange,*,field_481_e,*,*,*,metadataArray,"The metadata for each block changed."
Packet52MultiBlockChange,*,field_482_d,*,*,*,typeArray,"The type for each block change."
Packet52MultiBlockChange,*,field_483_c,*,*,*,coordinateArray,"The coordinates of the blocks to change."
Packet30Entity,*,field_484_b,*,*,*,xPosition,"The X axis relative movement."
Packet30Entity,*,field_485_a,*,*,*,entityId,"The ID of this entity."
Packet30Entity,*,field_486_g,*,*,*,rotating,"Boolean set to true if the entity is rotating."
Packet30Entity,*,field_487_f,*,*,*,pitch,"The Y axis rotation."
Packet30Entity,*,field_488_e,*,*,*,yaw,"The X axis rotation."
Packet30Entity,*,field_489_d,*,*,*,zPosition,"The Z axis relative movement."
Packet30Entity,*,field_490_c,*,*,*,yPosition,"The Y axis relative movement."
Packet53BlockChange,*,field_491_b,*,*,*,yPosition,"Block Y position."
Packet53BlockChange,*,field_492_a,*,*,*,xPosition,"Block X position."
Packet53BlockChange,*,field_493_e,*,*,*,metadata,"Metadata of the block."
Packet53BlockChange,*,field_494_d,*,*,*,type,"The new block type for the block."
Packet53BlockChange,*,field_495_c,*,*,*,zPosition,"Block Z position."
Packet23VehicleSpawn,*,field_499_b,*,*,*,xPosition,"The X position of the object."
Packet23VehicleSpawn,*,field_500_a,*,*,*,entityId,"Entity ID of the object."
Packet23VehicleSpawn,*,field_501_e,*,*,*,type,"The type of object."
Packet23VehicleSpawn,*,field_502_d,*,*,*,zPosition,"The Z position of the object."
Packet23VehicleSpawn,*,field_503_c,*,*,*,yPosition,"The Y position of the object."
Packet50PreChunk,*,field_504_b,*,*,*,yPosition,"The Y position of the chunk."
Packet50PreChunk,*,field_505_a,*,*,*,xPosition,"The X position of the chunk."
Packet50PreChunk,*,field_506_c,*,*,*,mode,"If mode is true (1) the client will initialise the chunk. If it is false (0) the client will unload the chunk."
Packet29DestroyEntity,*,field_507_a,*,*,*,entityId,"ID of the entity to be destroyed on the client."
Packet34EntityTeleport,*,field_508_b,*,*,*,xPosition,"X position of the entity."
Packet34EntityTeleport,*,field_509_a,*,*,*,entityId,"ID of the entity."
Packet34EntityTeleport,*,field_510_f,*,*,*,pitch,"Pitch of the entity."
Packet34EntityTeleport,*,field_511_e,*,*,*,yaw,"Yaw of the entity."
Packet34EntityTeleport,*,field_512_d,*,*,*,zPosition,"Z position of the entity."
Packet34EntityTeleport,*,field_513_c,*,*,*,yPosition,"Y position of the entity."
Packet6SpawnPosition,*,field_514_b,*,*,*,yPosition,"Y coordinate of spawn."
Packet6SpawnPosition,*,field_515_a,*,*,*,xPosition,"X coordinate of spawn."
Packet6SpawnPosition,*,field_516_c,*,*,*,zPosition,"Z coordinate of spawn."
Packet3Chat,*,field_517_a,*,*,*,message,"The message being sent."
Packet1Login,*,field_518_b,*,*,*,username,"The name of the user attempting to login."
Packet1Login,*,field_519_a,*,*,*,protocolVersion,"The protocol version in use. Current version is 2."
Packet1Login,*,field_520_c,*,*,*,password,"Used to login to password-protected servers."
Packet18ArmAnimation,*,field_521_b,*,*,*,animate,""
Packet18ArmAnimation,*,field_522_a,*,*,*,entityId,"The entity ID, in this case it's the player ID."
Packet21PickupSpawn,*,field_523_i,*,*,*,count,"The number of items."
Packet21PickupSpawn,*,field_524_h,*,*,*,itemID,""
Packet21PickupSpawn,*,field_525_g,*,*,*,roll,"The item roll."
Packet21PickupSpawn,*,field_526_f,*,*,*,pitch,"The item pitch."
Packet21PickupSpawn,*,field_527_e,*,*,*,rotation,"The item rotation."
Packet21PickupSpawn,*,field_528_d,*,*,*,zPosition,"The item Z position."
Packet21PickupSpawn,*,field_529_c,*,*,*,yPosition,"The item Y position."
Packet21PickupSpawn,*,field_530_b,*,*,*,xPosition,"The item X position."
Packet21PickupSpawn,*,field_531_a,*,*,*,entityId,"Unique entity ID."
